x_p,delta_V
0.7272942884,-0.0059583659
0.7273908400,-0.0058090371
0.7274873917,-0.0056605973
0.7275839433,-0.0055130525
0.7276804950,-0.0053664087
0.7277770466,-0.0052206721
0.7278735983,-0.0050758485
0.7279701499,-0.0049319441
0.7280667016,-0.0047889649
0.7281632532,-0.0046469169
0.7282598049,-0.0045058061
0.7283563565,-0.0043656387
0.7284529082,-0.0042264205
0.7285494598,-0.0040881576
0.7286460115,-0.0039520638
0.7287425631,-0.0038188200
0.7288391148,-0.0036869154
0.7289356664,-0.0035563559
0.7290322181,-0.0034271477
0.7291287697,-0.0032992967
0.7292253214,-0.0031728091
0.7293218730,-0.0030476908
0.7294184247,-0.0029239478
0.7295149763,-0.0028015862
0.7296115280,-0.0026806121
0.7297080796,-0.0025610313
0.7298046313,-0.0024428501
0.7299011829,-0.0023260744
0.7299977346,-0.0022107102
0.7300942862,-0.0020977498
0.7301908379,-0.0019880390
0.7302873895,-0.0018800926
0.7303839412,-0.0017739164
0.7304804928,-0.0016697929
0.7305770445,-0.0015679967
0.7306735961,-0.0014685219
0.7307701478,-0.0013713625
0.7308666994,-0.0012765126
0.7309632511,-0.0011839662
0.7310598027,-0.0010937176
0.7311563544,-0.0010057607
0.7312529060,-0.0009200896
0.7313494577,-0.0008366984
0.7314460093,-0.0007555812
0.7315425610,-0.0006770424
0.7316391126,-0.0006014554
0.7317356643,-0.0005282443
0.7318322159,-0.0004574031
0.7319287676,-0.0003889259
0.7320253192,-0.0003228067
0.7321218709,-0.0002590398
0.7322184225,-0.0001976191
0.7323149742,-0.0001385388
0.7324115258,-0.0000817928
0.7325080775,-0.0000273754
0.7326046291,0.0000247195
0.7327011808,0.0000744977
0.7327977324,0.0001219651
0.7328942841,0.0001671278
0.7329908357,0.0002102426
0.7330873874,0.0002517830
0.7331839391,0.0002912169
0.7332804907,0.0003285613
0.7333770424,0.0003638332
0.7334735940,0.0003970495
0.7335701457,0.0004282271
0.7336666973,0.0004573832
0.7337632490,0.0004845346
0.7338598006,0.0005096983
0.7339563523,0.0005328913
0.7340529039,0.0005541305
0.7341494556,0.0005734330
0.7342460072,0.0005908157
0.7343425589,0.0006062956
0.7344391105,0.0006197600
0.7345356622,0.0006308960
0.7346322138,0.0006400699
0.7347287655,0.0006472918
0.7348253171,0.0006525719
0.7349218688,0.0006559204
0.7350184204,0.0006573475
0.7351149721,0.0006568634
0.7352115237,0.0006544784
0.7353080754,0.0006502025
0.7354046270,0.0006440461
0.7355011787,0.0006360193
0.7355977303,0.0006261324
0.7356942820,0.0006143955
0.7357908336,0.0006008188
0.7358873853,0.0005858431
0.7359839369,0.0005709964
0.7360804886,0.0005547884
0.7361770402,0.0005372567
0.7362735919,0.0005184393
0.7363701436,0.0004983738
0.7364666952,0.0004770980
0.7365632469,0.0004546496
0.7366597985,0.0004310665
0.7367563502,0.0004063864
0.7368529018,0.0003806471
0.7369494535,0.0003538863
0.7370460051,0.0003261418
0.7371425568,0.0002974513
0.7372391084,0.0002678527
0.7373356601,0.0002372188
0.7374322117,0.0002047531
0.7375287634,0.0001712721
0.7376253150,0.0001368001
0.7377218667,0.0001013612
0.7378184183,0.0000649797
0.7379149700,0.0000276796
0.7380115216,-0.0000105149
0.7381080733,-0.0000495796
0.7382046249,-0.0000894904
0.7383011766,-0.0001302230
0.7383977282,-0.0001717533
0.7384942799,-0.0002140571
0.7385908316,-0.0002571103
0.7386873832,-0.0003008888
0.7387839349,-0.0003452931
0.7388804865,-0.0003897115
0.7389770382,-0.0004346422
0.7390735898,-0.0004800524
0.7391701415,-0.0005259091
0.7392666931,-0.0005721795
0.7393632448,-0.0006188307
0.7394597964,-0.0006658300
0.7395563481,-0.0007131444
0.7396528997,-0.0007607411
0.7397494514,-0.0008085871
0.7398460030,-0.0008566498
0.7399425547,-0.0009048962
0.7400391063,-0.0009532934
0.7401356580,-0.0010018086
0.7402322096,-0.0010504657
0.7403287613,-0.0011000356
0.7404253130,-0.0011498005
0.7405218646,-0.0011997384
0.7406184163,-0.0012498274
0.7407149679,-0.0013000454
0.7408115196,-0.0013503705
0.7409080712,-0.0014007807
0.7410046229,-0.0014512541
0.7411011745,-0.0015017688
0.7411977262,-0.0015523027
0.7412942778,-0.0016028338
0.7413908295,-0.0016533403
0.7414873811,-0.0017038002
0.7415839328,-0.0017541914
0.7416804844,-0.0018044889
0.7417770361,-0.0018545772
0.7418735877,-0.0019046098
0.7419701394,-0.0019545809
0.7420666911,-0.0020044846
0.7421632427,-0.0020543149
0.7422597944,-0.0021040659
0.7423563460,-0.0021537316
0.7424528977,-0.0022033063
0.7425494493,-0.0022527839
0.7426460010,-0.0023021585
0.7427425526,-0.0023514243
0.7428391043,-0.0024005752
0.7429356559,-0.0024496054
0.7430322076,-0.0024985089
0.7431287592,-0.0025472799
0.7432253109,-0.0025951863
0.7433218625,-0.0026428412
0.7434184142,-0.0026902532
0.7435149659,-0.0027374164
0.7436115175,-0.0027843249
0.7437080692,-0.0028309727
0.7438046208,-0.0028773539
0.7439011725,-0.0029234627
0.7439977241,-0.0029692930
0.7440942758,-0.0030148391
0.7441908274,-0.0030600948
0.7442873791,-0.0031050545
0.7443839307,-0.0031497120
0.7444804824,-0.0031939430
0.7445770340,-0.0032376807
0.7446735857,-0.0032810598
0.7447701374,-0.0033240746
0.7448666890,-0.0033667190
0.7449632407,-0.0034089871
0.7450597923,-0.0034508731
0.7451563440,-0.0034923710
0.7452528956,-0.0035334749
0.7453494473,-0.0035741789
0.7454459989,-0.0036144770
0.7455425506,-0.0036543633
0.7456391022,-0.0036938320
0.7457356539,-0.0037328771
0.7458322055,-0.0037713697
0.7459287572,-0.0038093951
0.7460253089,-0.0038469601
0.7461218605,-0.0038840589
0.7462184122,-0.0039206856
0.7463149638,-0.0039568342
0.7464115155,-0.0039924989
0.7465080671,-0.0040276736
0.7466046188,-0.0040623525
0.7467011704,-0.0040965297
0.7467977221,-0.0041301992
0.7468942737,-0.0041633551
0.7469908254,-0.0041959915
0.7470873771,-0.0042281025
0.7471839287,-0.0042596822
0.7472804804,-0.0042907246
0.7473770320,-0.0043212238
0.7474735837,-0.0043511740
0.7475701353,-0.0043805691
0.7476666870,-0.0044094033
0.7477632386,-0.0044376706
0.7478597903,-0.0044653652
0.7479563419,-0.0044924811
0.7480528936,-0.0045190123
0.7481494452,-0.0045449531
0.7482459969,-0.0045702974
0.7483425486,-0.0045950393
0.7484391002,-0.0046195498
0.7485356519,-0.0046435600
0.7486322035,-0.0046669832
0.7487287552,-0.0046898134
0.7488253068,-0.0047120446
0.7489218585,-0.0047336710
0.7490184101,-0.0047546866
0.7491149618,-0.0047750855
0.7492115134,-0.0047948618
0.7493080651,-0.0048140096
0.7494046168,-0.0048325230
0.7495011684,-0.0048503959
0.7495977201,-0.0048676226
0.7496942717,-0.0048841971
0.7497908234,-0.0049001135
0.7498873750,-0.0049153658
0.7499839267,-0.0049299482
0.7500804783,-0.0049438546
0.7501770300,-0.0049570793
0.7502735816,-0.0049696163
0.7503701333,-0.0049814596
0.7504666850,-0.0049926034
0.7505632366,-0.0050030417
0.7506597883,-0.0050127685
0.7507563399,-0.0050217781
0.7508528916,-0.0050300645
0.7509494432,-0.0050376216
0.7510459949,-0.0050450890
0.7511425465,-0.0050521000
0.7512390982,-0.0050584270
0.7513356499,-0.0050640641
0.7514322015,-0.0050690054
0.7515287532,-0.0050732450
0.7516253048,-0.0050767768
0.7517218565,-0.0050795951
0.7518184081,-0.0050816939
0.7519149598,-0.0050830673
0.7520115114,-0.0050837093
0.7521080631,-0.0050836141
0.7522046147,-0.0050827757
0.7523011664,-0.0050811882
0.7523977181,-0.0050788457
0.7524942697,-0.0050757422
0.7525908214,-0.0050718719
0.7526873730,-0.0050672288
0.7527839247,-0.0050618070
0.7528804763,-0.0050556006
0.7529770280,-0.0050486037
0.7530735796,-0.0050408103
0.7531701313,-0.0050322145
0.7532666830,-0.0050228105
0.7533632346,-0.0050131740
0.7534597863,-0.0050038188
0.7535563379,-0.0049937666
0.7536528896,-0.0049830114
0.7537494412,-0.0049715473
0.7538459929,-0.0049593683
0.7539425445,-0.0049464686
0.7540390962,-0.0049328423
0.7541356478,-0.0049184833
0.7542321995,-0.0049033858
0.7543287512,-0.0048875439
0.7544253028,-0.0048709517
0.7545218545,-0.0048536032
0.7546184061,-0.0048354925
0.7547149578,-0.0048166137
0.7548115094,-0.0047969609
0.7549080611,-0.0047765281
0.7550046127,-0.0047553095
0.7551011644,-0.0047332990
0.7551977161,-0.0047104909
0.7552942677,-0.0046868792
0.7553908194,-0.0046624579
0.7554873710,-0.0046372212
0.7555839227,-0.0046111630
0.7556804743,-0.0045842776
0.7557770260,-0.0045570698
0.7558735776,-0.0045290674
0.7559701293,-0.0045002604
0.7560666810,-0.0044706431
0.7561632326,-0.0044402095
0.7562597843,-0.0044089537
0.7563563359,-0.0043768697
0.7564528876,-0.0043439517
0.7565494392,-0.0043101937
0.7566459909,-0.0042755899
0.7567425425,-0.0042401342
0.7568390942,-0.0042038208
0.7569356459,-0.0041666437
0.7570321975,-0.0041285970
0.7571287492,-0.0040896749
0.7572253008,-0.0040498713
0.7573218525,-0.0040091805
0.7574184041,-0.0039675963
0.7575149558,-0.0039251131
0.7576115074,-0.0038817247
0.7577080591,-0.0038369708
0.7578046108,-0.0037888498
0.7579011624,-0.0037405699
0.7579977141,-0.0036921252
0.7580942657,-0.0036435098
0.7581908174,-0.0035947177
0.7582873690,-0.0035457430
0.7583839207,-0.0034965798
0.7584804723,-0.0034472222
0.7585770240,-0.0033976643
0.7586735757,-0.0033479001
0.7587701273,-0.0032979238
0.7588666790,-0.0032477294
0.7589632306,-0.0031973109
0.7590597823,-0.0031466626
0.7591563339,-0.0030957784
0.7592528856,-0.0030446524
0.7593494373,-0.0029886196
0.7594459889,-0.0029282214
0.7595425406,-0.0028686650
0.7596390922,-0.0028099467
0.7597356439,-0.0027520628
0.7598321955,-0.0026950093
0.7599287472,-0.0026387826
0.7600252988,-0.0025833789
0.7601218505,-0.0025287943
0.7602184022,-0.0024750251
0.7603149538,-0.0024220676
0.7604115055,-0.0023699178
0.7605080571,-0.0023185720
0.7606046088,-0.0022680265
0.7607011604,-0.0022182774
0.7607977121,-0.0021693210
0.7608942637,-0.0021211535
0.7609908154,-0.0020669824
0.7610873671,-0.0020125203
0.7611839187,-0.0019588357
0.7612804704,-0.0019059248
0.7613770220,-0.0018537839
0.7614735737,-0.0018024091
0.7615701253,-0.0017517967
0.7616666770,-0.0017019429
0.7617632287,-0.0016528440
0.7618597803,-0.0016044960
0.7619563320,-0.0015568952
0.7620528836,-0.0015100379
0.7621494353,-0.0014639203
0.7622459869,-0.0014185385
0.7623425386,-0.0013738888
0.7624390902,-0.0013299675
0.7625356419,-0.0012852361
0.7626321936,-0.0012360097
0.7627287452,-0.0011875003
0.7628252969,-0.0011397039
0.7629218485,-0.0010926170
0.7630184002,-0.0010462356
0.7631149518,-0.0010005561
0.7632115035,-0.0009555745
0.7633080552,-0.0009112872
0.7634046068,-0.0008676903
0.7635011585,-0.0008247801
0.7635977101,-0.0007825527
0.7636942618,-0.0007410044
0.7637908134,-0.0007001314
0.7638873651,-0.0006599299
0.7639839167,-0.0006203962
0.7640804684,-0.0005815263
0.7641770201,-0.0005398288
0.7642735717,-0.0004963745
0.7643701234,-0.0004535727
0.7644666750,-0.0004114197
0.7645632267,-0.0003699118
0.7646597783,-0.0003290450
0.7647563300,-0.0002888157
0.7648528817,-0.0002492200
0.7649494333,-0.0002102542
0.7650459850,-0.0001719145
0.7651425366,-0.0001341970
0.7652390883,-0.0000970981
0.7653356399,-0.0000606138
0.7654321916,-0.0000247405
0.7655287433,0.0000105256
0.7656252949,0.0000451885
0.7657218466,0.0000792517
0.7658183982,0.0001153193
0.7659149499,0.0001512207
0.7660115015,0.0001868435
0.7661080532,0.0002221915
0.7662046048,0.0002572685
0.7663011565,0.0002920782
0.7663977082,0.0003266245
0.7664942598,0.0003609112
0.7665908115,0.0003949420
0.7666873631,0.0004287207
0.7667839148,0.0004622511
0.7668804664,0.0004955370
0.7669770181,0.0005285821
0.7670735698,0.0005613904
0.7671701214,0.0005939654
0.7672666731,0.0006263111
0.7673632247,0.0006583036
0.7674597764,0.0006897699
0.7675563280,0.0007209710
0.7676528797,0.0007519106
0.7677494314,0.0007825924
0.7678459830,0.0008130203
0.7679425347,0.0008431981
0.7680390863,0.0008731295
0.7681356380,0.0009028184
0.7682321896,0.0009322684
0.7683287413,0.0009614835
0.7684252930,0.0009904673
0.7685218446,0.0010192238
0.7686183963,0.0010477565
0.7687149479,0.0010760695
0.7688114996,0.0011041663
0.7689080512,0.0011320509
0.7690046029,0.0011593136
0.7691011546,0.0011861203
0.7691977062,0.0012126560
0.7692942579,0.0012389246
0.7693908095,0.0012649299
0.7694873612,0.0012906757
0.7695839128,0.0013161657
0.7696804645,0.0013414037
0.7697770161,0.0013663936
0.7698735678,0.0013911391
0.7699701195,0.0014156440
0.7700666711,0.0014399120
0.7701632228,0.0014639471
0.7702597744,0.0014877529
0.7703563261,0.0015113332
0.7704528777,0.0015346918
0.7705494294,0.0015578089
0.7706459811,0.0015801878
0.7707425327,0.0016022946
0.7708390844,0.0016241330
0.7709356360,0.0016457069
0.7710321877,0.0016670201
0.7711287393,0.0016880763
0.7712252910,0.0017088793
0.7713218427,0.0017294329
0.7714183943,0.0017497410
0.7715149460,0.0017698071
0.7716114976,0.0017896353
0.7717080493,0.0018092292
0.7718046009,0.0018285926
0.7719011526,0.0018477294
0.7719977043,0.0018666433
0.7720942559,0.0018853381
0.7721908076,0.0019036609
0.7722873592,0.0019214979
0.7723839109,0.0019390551
0.7724804625,0.0019563322
0.7725770142,0.0019733291
0.7726735659,0.0019900455
0.7727701175,0.0020064812
0.7728666692,0.0020226360
0.7729632208,0.0020385097
0.7730597725,0.0020541021
0.7731563241,0.0020694130
0.7732528758,0.0020844422
0.7733494275,0.0020991894
0.7734459791,0.0021136544
0.7735425308,0.0021278372
0.7736390824,0.0021417373
0.7737356341,0.0021553547
0.7738321857,0.0021688371
0.7739287374,0.0021821097
0.7740252891,0.0021951346
0.7741218407,0.0022079135
0.7742183924,0.0022204481
0.7743149440,0.0022327401
0.7744114957,0.0022447913
0.7745080473,0.0022566035
0.7746045990,0.0022681782
0.7747011507,0.0022795174
0.7747977023,0.0022906226
0.7748942540,0.0023014956
0.7749908056,0.0023121382
0.7750873573,0.0023225521
0.7751839089,0.0023327389
0.7752804606,0.0023427005
0.7753770123,0.0023524159
0.7754735639,0.0023617495
0.7755701156,0.0023708314
0.7756666672,0.0023796618
0.7757632189,0.0023882405
0.7758597705,0.0023965675
0.7759563222,0.0024046427
0.7760528739,0.0024124662
0.7761494255,0.0024200378
0.7762459772,0.0024273575
0.7763425288,0.0024344254
0.7764390805,0.0024412412
0.7765356321,0.0024478050
0.7766321838,0.0024541168
0.7767287355,0.0024601765
0.7768252871,0.0024659840
0.7769218388,0.0024715393
0.7770183904,0.0024768993
0.7771149421,0.0024820790
0.7772114937,0.0024870278
0.7773080454,0.0024917467
0.7774045971,0.0024962370
0.7775011487,0.0025004996
0.7775977004,0.0025045359
0.7776942520,0.0025083469
0.7777908037,0.0025119337
0.7778873554,0.0025152974
0.7779839070,0.0025184393
0.7780804587,0.0025213605
0.7781770103,0.0025240620
0.7782735620,0.0025265450
0.7783701136,0.0025288107
0.7784666653,0.0025308601
0.7785632170,0.0025326945
0.7786597686,0.0025343735
0.7787563203,0.0025358599
0.7788528719,0.0025371472
0.7789494236,0.0025382373
0.7790459752,0.0025391318
0.7791425269,0.0025398327
0.7792390786,0.0025403418
0.7793356302,0.0025406608
0.7794321819,0.0025407916
0.7795287335,0.0025407360
0.7796252852,0.0025404958
0.7797218368,0.0025400728
0.7798183885,0.0025394689
0.7799149402,0.0025386858
0.7800114918,0.0025377253
0.7801080435,0.0025365894
0.7802045951,0.0025352797
0.7803011468,0.0025337982
0.7803976984,0.0025321465
0.7804942501,0.0025303266
0.7805908018,0.0025283402
0.7806873534,0.0025261892
0.7807839051,0.0025238754
0.7808804567,0.0025214006
0.7809770084,0.0025187666
0.7810735600,0.0025159751
0.7811701117,0.0025130281
0.7812666634,0.0025099274
0.7813632150,0.0025066747
0.7814597667,0.0025032719
0.7815563183,0.0024997208
0.7816528700,0.0024960231
0.7817494217,0.0024921808
0.7818459733,0.0024883592
0.7819425250,0.0024845310
0.7820390766,0.0024805921
0.7821356283,0.0024765450
0.7822321799,0.0024723927
0.7823287316,0.0024681380
0.7824252833,0.0024637835
0.7825218349,0.0024593321
0.7826183866,0.0024547865
0.7827149382,0.0024501496
0.7828114899,0.0024454241
0.7829080415,0.0024406128
0.7830045932,0.0024357185
0.7831011449,0.0024307440
0.7831976965,0.0024256921
0.7832942482,0.0024205654
0.7833907998,0.0024153669
0.7834873515,0.0024100993
0.7835839031,0.0024047654
0.7836804548,0.0023993680
0.7837770065,0.0023939098
0.7838735581,0.0023883937
0.7839701098,0.0023828224
0.7840666614,0.0023771986
0.7841632131,0.0023715253
0.7842597648,0.0023658051
0.7843563164,0.0023600409
0.7844528681,0.0023542354
0.7845494197,0.0023483914
0.7846459714,0.0023425117
0.7847425230,0.0023365991
0.7848390747,0.0023306564
0.7849356264,0.0023246863
0.7850321780,0.0023188456
0.7851287297,0.0023133396
0.7852252813,0.0023078591
0.7853218330,0.0023024081
0.7854183846,0.0022969908
0.7855149363,0.0022916112
0.7856114880,0.0022862734
0.7857080396,0.0022809815
0.7858045913,0.0022757394
0.7859011429,0.0022705514
0.7859976946,0.0022654215
0.7860942462,0.0022603536
0.7861907979,0.0022553520
0.7862873496,0.0022504206
0.7863839012,0.0022455636
0.7864804529,0.0022407850
0.7865770045,0.0022360889
0.7866735562,0.0022314793
0.7867701079,0.0022269604
0.7868666595,0.0022225361
0.7869632112,0.0022182106
0.7870597628,0.0022139879
0.7871563145,0.0022098721
0.7872528661,0.0022058673
0.7873494178,0.0022019775
0.7874459695,0.0021982069
0.7875425211,0.0021945594
0.7876390728,0.0021910391
0.7877356244,0.0021876502
0.7878321761,0.0021843966
0.7879287277,0.0021812825
0.7880252794,0.0021783120
0.7881218311,0.0021754890
0.7882183827,0.0021728471
0.7883149344,0.0021709878
0.7884114860,0.0021692865
0.7885080377,0.0021676805
0.7886045894,0.0021661632
0.7887011410,0.0021647278
0.7887976927,0.0021633675
0.7888942443,0.0021620756
0.7889907960,0.0021608453
0.7890873476,0.0021596700
0.7891838993,0.0021585427
0.7892804510,0.0021574568
0.7893770026,0.0021564056
0.7894735543,0.0021553822
0.7895701059,0.0021543800
0.7896666576,0.0021533921
0.7897632092,0.0021524118
0.7898597609,0.0021514324
0.7899563126,0.0021504471
0.7900528642,0.0021494492
0.7901494159,0.0021484318
0.7902459675,0.0021473883
0.7903425192,0.0021463119
0.7904390709,0.0021451959
0.7905356225,0.0021440335
0.7906321742,0.0021428178
0.7907287258,0.0021415423
0.7908252775,0.0021402001
0.7909218291,0.0021387845
0.7910183808,0.0021372887
0.7911149325,0.0021357060
0.7912114841,0.0021340297
0.7913080358,0.0021322529
0.7914045874,0.0021303689
0.7915011391,0.0021289158
0.7915976908,0.0021275565
0.7916942424,0.0021261342
0.7917907941,0.0021246442
0.7918873457,0.0021230815
0.7919838974,0.0021214411
0.7920804490,0.0021197181
0.7921770007,0.0021179078
0.7922735524,0.0021160050
0.7923701040,0.0021140050
0.7924666557,0.0021119028
0.7925632073,0.0021096936
0.7926597590,0.0021073723
0.7927563106,0.0021049341
0.7928528623,0.0021023740
0.7929494140,0.0020996872
0.7930459656,0.0020968688
0.7931425173,0.0020939138
0.7932390689,0.0020908174
0.7933356206,0.0020875745
0.7934321723,0.0020841804
0.7935287239,0.0020806301
0.7936252756,0.0020769186
0.7937218272,0.0020730411
0.7938183789,0.0020689927
0.7939149305,0.0020647685
0.7940114822,0.0020603634
0.7941080339,0.0020557727
0.7942045855,0.0020509915
0.7943011372,0.0020460147
0.7943976888,0.0020408375
0.7944942405,0.0020354550
0.7945907922,0.0020298623
0.7946873438,0.0020243457
0.7947838955,0.0020189372
0.7948804471,0.0020133572
0.7949769988,0.0020076024
0.7950735504,0.0020016693
0.7951701021,0.0019955546
0.7952666538,0.0019892549
0.7953632054,0.0019827668
0.7954597571,0.0019760870
0.7955563087,0.0019692120
0.7956528604,0.0019621386
0.7957494120,0.0019548633
0.7958459637,0.0019473828
0.7959425154,0.0019396937
0.7960390670,0.0019317926
0.7961356187,0.0019236762
0.7962321703,0.0019153410
0.7963287220,0.0019067837
0.7964252737,0.0018980009
0.7965218253,0.0018889893
0.7966183770,0.0018797455
0.7967149286,0.0018702661
0.7968114803,0.0018605477
0.7969080319,0.0018505869
0.7970045836,0.0018403804
0.7971011353,0.0018299249
0.7971976869,0.0018192169
0.7972942386,0.0018082530
0.7973907902,0.0017970299
0.7974873419,0.0017855443
0.7975838936,0.0017737927
0.7976804452,0.0017617717
0.7977769969,0.0017494781
0.7978735485,0.0017370018
0.7979701002,0.0017245828
0.7980666518,0.0017119187
0.7981632035,0.0016990072
0.7982597552,0.0016858460
0.7983563068,0.0016724329
0.7984528585,0.0016587655
0.7985494101,0.0016448416
0.7986459618,0.0016306588
0.7987425135,0.0016162150
0.7988390651,0.0016015079
0.7989356168,0.0015865351
0.7990321684,0.0015712943
0.7991287201,0.0015557834
0.7992252717,0.0015400000
0.7993218234,0.0015239418
0.7994183751,0.0015076065
0.7995149267,0.0014909920
0.7996114784,0.0014740958
0.7997080300,0.0014569157
0.7998045817,0.0014394495
0.7999011334,0.0014216948
0.7999976850,0.0014041132
0.8000942367,0.0013871611
0.8001907883,0.0013708284
0.8002873400,0.0013551053
0.8003838916,0.0013399816
0.8004804433,0.0013254475
0.8005769950,0.0013114929
0.8006735466,0.0012981078
0.8007700983,0.0012852823
0.8008666499,0.0012730064
0.8009632016,0.0012612700
0.8010597533,0.0012500633
0.8011563049,0.0012396086
0.8012528566,0.0012296952
0.8013494082,0.0012203036
0.8014459599,0.0012114246
0.8015425115,0.0012030486
0.8016390632,0.0011951665
0.8017356149,0.0011877687
0.8018321665,0.0011808461
0.8019287182,0.0011743891
0.8020252698,0.0011683885
0.8021218215,0.0011628349
0.8022183732,0.0011577189
0.8023149248,0.0011530312
0.8024114765,0.0011487624
0.8025080281,0.0011449032
0.8026045798,0.0011414442
0.8027011314,0.0011383760
0.8027976831,0.0011356893
0.8028942348,0.0011333748
0.8029907864,0.0011314230
0.8030873381,0.0011298247
0.8031838897,0.0011285704
0.8032804414,0.0011276508
0.8033769931,0.0011270566
0.8034735447,0.0011267783
0.8035700964,0.0011268067
0.8036666480,0.0011271324
0.8037631997,0.0011277459
0.8038597513,0.0011286381
0.8039563030,0.0011297994
0.8040528547,0.0011312206
0.8041494063,0.0011328922
0.8042459580,0.0011348050
0.8043425096,0.0011370110
0.8044390613,0.0011394744
0.8045356130,0.0011421592
0.8046321646,0.0011450561
0.8047287163,0.0011481561
0.8048252679,0.0011514500
0.8049218196,0.0011549287
0.8050183712,0.0011585831
0.8051149229,0.0011624041
0.8052114746,0.0011663825
0.8053080262,0.0011705093
0.8054045779,0.0011747752
0.8055011295,0.0011791713
0.8055976812,0.0011836883
0.8056942329,0.0011883171
0.8057907845,0.0011930486
0.8058873362,0.0011978738
0.8059838878,0.0012027834
0.8060804395,0.0012077684
0.8061769911,0.0012128195
0.8062735428,0.0012179279
0.8063700945,0.0012230841
0.8064666461,0.0012282793
0.8065631978,0.0012335042
0.8066597494,0.0012387497
0.8067563011,0.0012440067
0.8068528528,0.0012492661
0.8069494044,0.0012545188
0.8070459561,0.0012597556
0.8071425077,0.0012649674
0.8072390594,0.0012701450
0.8073356110,0.0012752795
0.8074321627,0.0012803616
0.8075287144,0.0012854051
0.8076252660,0.0012904151
0.8077218177,0.0012953518
0.8078183693,0.0013002064
0.8079149210,0.0013049701
0.8080114727,0.0013096340
0.8081080243,0.0013141894
0.8082045760,0.0013186274
0.8083011276,0.0013229394
0.8083976793,0.0013271165
0.8084942309,0.0013311499
0.8085907826,0.0013350308
0.8086873343,0.0013387506
0.8087838859,0.0013423004
0.8088804376,0.0013456715
0.8089769892,0.0013488552
0.8090735409,0.0013518427
0.8091700926,0.0013546253
0.8092666442,0.0013571942
0.8093631959,0.0013595407
0.8094597475,0.0013616562
0.8095562992,0.0013635319
0.8096528508,0.0013651591
0.8097494025,0.0013665290
0.8098459542,0.0013676331
0.8099425058,0.0013684627
0.8100390575,0.0013690089
0.8101356091,0.0013692633
0.8102321608,0.0013692171
0.8103287125,0.0013688616
0.8104252641,0.0013681881
0.8105218158,0.0013671882
0.8106183674,0.0013658530
0.8107149191,0.0013641730
0.8108114707,0.0013621344
0.8109080224,0.0013597338
0.8110045741,0.0013569627
0.8111011257,0.0013538124
0.8111976774,0.0013502743
0.8112942290,0.0013463397
0.8113907807,0.0013420000
0.8114873324,0.0013372465
0.8115838840,0.0013324155
0.8116804357,0.0013278467
0.8117769873,0.0013235367
0.8118735390,0.0013194820
0.8119700907,0.0013156794
0.8120666423,0.0013121255
0.8121631940,0.0013088168
0.8122597456,0.0013057499
0.8123562973,0.0013029216
0.8124528489,0.0013003285
0.8125494006,0.0012979671
0.8126459523,0.0012958342
0.8127425039,0.0012939264
0.8128390556,0.0012922404
0.8129356072,0.0012907728
0.8130321589,0.0012895202
0.8131287106,0.0012884795
0.8132252622,0.0012876472
0.8133218139,0.0012870200
0.8134183655,0.0012865947
0.8135149172,0.0012863679
0.8136114688,0.0012863363
0.8137080205,0.0012864966
0.8138045722,0.0012868456
0.8139011238,0.0012873799
0.8139976755,0.0012881903
0.8140942271,0.0012892052
0.8141907788,0.0012904081
0.8142873305,0.0012917963
0.8143838821,0.0012933672
0.8144804338,0.0012951181
0.8145769854,0.0012970464
0.8146735371,0.0012991496
0.8147700887,0.0013014249
0.8148666404,0.0013038698
0.8149631921,0.0013064819
0.8150597437,0.0013092584
0.8151562954,0.0013121969
0.8152528470,0.0013152950
0.8153493987,0.0013185500
0.8154459504,0.0013219595
0.8155425020,0.0013255210
0.8156390537,0.0013292322
0.8157356053,0.0013330906
0.8158321570,0.0013370937
0.8159287087,0.0013412391
0.8160252603,0.0013455246
0.8161218120,0.0013499476
0.8162183636,0.0013545060
0.8163149153,0.0013591973
0.8164114669,0.0013640192
0.8165080186,0.0013689694
0.8166045703,0.0013740457
0.8167011219,0.0013792458
0.8167976736,0.0013845674
0.8168942252,0.0013900083
0.8169907769,0.0013955663
0.8170873286,0.0014012392
0.8171838802,0.0014072793
0.8172804319,0.0014136316
0.8173769835,0.0014201281
0.8174735352,0.0014267674
0.8175700868,0.0014335479
0.8176666385,0.0014404682
0.8177631902,0.0014475270
0.8178597418,0.0014547226
0.8179562935,0.0014620538
0.8180528451,0.0014695190
0.8181493968,0.0014771168
0.8182459485,0.0014848457
0.8183425001,0.0014927044
0.8184390518,0.0015006913
0.8185356034,0.0015088051
0.8186321551,0.0015170442
0.8187287067,0.0015254072
0.8188252584,0.0015338928
0.8189218101,0.0015424993
0.8190183617,0.0015512255
0.8191149134,0.0015600698
0.8192114650,0.0015690308
0.8193080167,0.0015781071
0.8194045684,0.0015872972
0.8195011200,0.0015965996
0.8195976717,0.0016060130
0.8196942233,0.0016155358
0.8197907750,0.0016251667
0.8198873267,0.0016349041
0.8199838783,0.0016447467
0.8200804300,0.0016546930
0.8201769816,0.0016647415
0.8202735333,0.0016748908
0.8203700849,0.0016854046
0.8204666366,0.0016966243
0.8205631883,0.0017080167
0.8206597399,0.0017195824
0.8207562916,0.0017313222
0.8208528432,0.0017432369
0.8209493949,0.0017553273
0.8210459466,0.0017675940
0.8211424982,0.0017800378
0.8212390499,0.0017926596
0.8213356015,0.0018054599
