# OCP of LCO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.957500,3.953270
0.958330,3.953060
0.959170,3.952780
0.960000,3.952550
0.960830,3.952310
0.961670,3.952080
0.962500,3.951830
0.963330,3.951600
0.964170,3.951390
0.965000,3.951130
0.965830,3.950850
0.966670,3.950510
0.967500,3.950200
0.968330,3.949900
0.969170,3.949650
0.970000,3.949280
0.970830,3.948930
0.971670,3.948490
0.972500,3.948070
0.973330,3.947640
0.974170,3.947250
0.975000,3.946730
0.975830,3.946220
0.976670,3.945650
0.977500,3.945010
0.978330,3.944360
0.979170,3.944290
0.980000,3.942870
0.980830,3.941430
0.981670,3.931280
0.982500,3.908100
0.983330,3.884940
0.984170,3.818210
0.985000,3.731590
0.985830,3.644970
0.986670,3.520040
0.987500,3.388410
0.988330,3.256790
0.989170,3.099300
0.990000,2.941800
